table_name,Statistic,Year,Sex,Age.Group,value
health,Good or very good health status,2025,Female,70 - 74 years,72.8
health,Good or very good health status,2025,Female,75 years and over,66.1
health,Bad or very bad health status,2015,Both sexes,All ages,2.4
health,Bad or very bad health status,2015,Both sexes,15 - 19 years,0.1
health,Bad or very bad health status,2015,Both sexes,20 - 24 years,0.2
health,Bad or very bad health status,2015,Both sexes,25 - 29 years,0.5
health,Bad or very bad health status,2015,Both sexes,30 - 34 years,1.2
health,Bad or very bad health status,2015,Both sexes,35 - 39 years,0.7
health,Bad or very bad health status,2015,Both sexes,40 - 44 years,2.5
health,Bad or very bad health status,2015,Both sexes,45 - 49 years,1.8
health,Bad or very bad health status,2015,Both sexes,50 - 54 years,3.8
health,Bad or very bad health status,2015,Both sexes,55 - 59 years,2.6
health,Bad or very bad health status,2015,Both sexes,60 - 64 years,5.1
health,Bad or very bad health status,2015,Both sexes,65 - 69 years,4
health,Bad or very bad health status,2015,Both sexes,70 - 74 years,5.3
health,Bad or very bad health status,2015,Both sexes,75 years and over,6.7
health,Bad or very bad health status,2015,Male,All ages,2.2
health,Bad or very bad health status,2015,Male,15 - 19 years,0
health,Bad or very bad health status,2015,Male,20 - 24 years,0.3
health,Bad or very bad health status,2015,Male,25 - 29 years,0.3
health,Bad or very bad health status,2015,Male,30 - 34 years,0.9
health,Bad or very bad health status,2015,Male,35 - 39 years,0
health,Bad or very bad health status,2015,Male,40 - 44 years,2.5
health,Bad or very bad health status,2015,Male,45 - 49 years,1.9
health,Bad or very bad health status,2015,Male,50 - 54 years,2.4
health,Bad or very bad health status,2015,Male,55 - 59 years,2.6
health,Bad or very bad health status,2015,Male,60 - 64 years,7.2
health,Bad or very bad health status,2015,Male,65 - 69 years,2.9
health,Bad or very bad health status,2015,Male,70 - 74 years,4.1
health,Bad or very bad health status,2015,Male,75 years and over,8.3
health,Bad or very bad health status,2015,Female,All ages,2.5
health,Bad or very bad health status,2015,Female,15 - 19 years,0.2
health,Bad or very bad health status,2015,Female,20 - 24 years,0
health,Bad or very bad health status,2015,Female,25 - 29 years,0.7
health,Bad or very bad health status,2015,Female,30 - 34 years,1.4
health,Bad or very bad health status,2015,Female,35 - 39 years,1.5
health,Bad or very bad health status,2015,Female,40 - 44 years,2.5
health,Bad or very bad health status,2015,Female,45 - 49 years,1.7
health,Bad or very bad health status,2015,Female,50 - 54 years,5.1
health,Bad or very bad health status,2015,Female,55 - 59 years,2.6
health,Bad or very bad health status,2015,Female,60 - 64 years,2.9
health,Bad or very bad health status,2015,Female,65 - 69 years,5.1
health,Bad or very bad health status,2015,Female,70 - 74 years,6.4
health,Bad or very bad health status,2015,Female,75 years and over,5.5
health,Bad or very bad health status,2016,Both sexes,All ages,3.1
health,Bad or very bad health status,2016,Both sexes,15 - 19 years,0.4
health,Bad or very bad health status,2016,Both sexes,20 - 24 years,0.4
health,Bad or very bad health status,2016,Both sexes,25 - 29 years,2
health,Bad or very bad health status,2016,Both sexes,30 - 34 years,2.1
health,Bad or very bad health status,2016,Both sexes,35 - 39 years,2.5
health,Bad or very bad health status,2016,Both sexes,40 - 44 years,2.2
health,Bad or very bad health status,2016,Both sexes,45 - 49 years,3.5
health,Bad or very bad health status,2016,Both sexes,50 - 54 years,3.6
health,Bad or very bad health status,2016,Both sexes,55 - 59 years,4.8
health,Bad or very bad health status,2016,Both sexes,60 - 64 years,4
health,Bad or very bad health status,2016,Both sexes,65 - 69 years,4
health,Bad or very bad health status,2016,Both sexes,70 - 74 years,4.1
health,Bad or very bad health status,2016,Both sexes,75 years and over,9.2
health,Bad or very bad health status,2016,Male,All ages,3.2
health,Bad or very bad health status,2016,Male,15 - 19 years,0
health,Bad or very bad health status,2016,Male,20 - 24 years,0
health,Bad or very bad health status,2016,Male,25 - 29 years,1.7
health,Bad or very bad health status,2016,Male,30 - 34 years,2.3
health,Bad or very bad health status,2016,Male,35 - 39 years,1.5
health,Bad or very bad health status,2016,Male,40 - 44 years,3.8
health,Bad or very bad health status,2016,Male,45 - 49 years,3.4
health,Bad or very bad health status,2016,Male,50 - 54 years,2.7
health,Bad or very bad health status,2016,Male,55 - 59 years,6.7
health,Bad or very bad health status,2016,Male,60 - 64 years,5.4
health,Bad or very bad health status,2016,Male,65 - 69 years,4.2
health,Bad or very bad health status,2016,Male,70 - 74 years,3.6
health,Bad or very bad health status,2016,Male,75 years and over,9.2
health,Bad or very bad health status,2016,Female,All ages,3.1
health,Bad or very bad health status,2016,Female,15 - 19 years,0.8
health,Bad or very bad health status,2016,Female,20 - 24 years,0.8
health,Bad or very bad health status,2016,Female,25 - 29 years,2.3
health,Bad or very bad health status,2016,Female,30 - 34 years,2
health,Bad or very bad health status,2016,Female,35 - 39 years,3.5
health,Bad or very bad health status,2016,Female,40 - 44 years,0.8
health,Bad or very bad health status,2016,Female,45 - 49 years,3.6
health,Bad or very bad health status,2016,Female,50 - 54 years,4.5
health,Bad or very bad health status,2016,Female,55 - 59 years,3.2
health,Bad or very bad health status,2016,Female,60 - 64 years,2.4
health,Bad or very bad health status,2016,Female,65 - 69 years,3.7
health,Bad or very bad health status,2016,Female,70 - 74 years,4.6
health,Bad or very bad health status,2016,Female,75 years and over,9.1
health,Bad or very bad health status,2017,Both sexes,All ages,3.1
health,Bad or very bad health status,2017,Both sexes,15 - 19 years,0.2
health,Bad or very bad health status,2017,Both sexes,20 - 24 years,1
health,Bad or very bad health status,2017,Both sexes,25 - 29 years,1.8
health,Bad or very bad health status,2017,Both sexes,30 - 34 years,0.7
health,Bad or very bad health status,2017,Both sexes,35 - 39 years,2.8
health,Bad or very bad health status,2017,Both sexes,40 - 44 years,1.9
health,Bad or very bad health status,2017,Both sexes,45 - 49 years,2.9
health,Bad or very bad health status,2017,Both sexes,50 - 54 years,3.2
health,Bad or very bad health status,2017,Both sexes,55 - 59 years,4.7
health,Bad or very bad health status,2017,Both sexes,60 - 64 years,5.8
health,Bad or very bad health status,2017,Both sexes,65 - 69 years,5.4
health,Bad or very bad health status,2017,Both sexes,70 - 74 years,6.3
health,Bad or very bad health status,2017,Both sexes,75 years and over,8.4
health,Bad or very bad health status,2017,Male,All ages,3
health,Bad or very bad health status,2017,Male,15 - 19 years,0
health,Bad or very bad health status,2017,Male,20 - 24 years,0.6
health,Bad or very bad health status,2017,Male,25 - 29 years,0.3
health,Bad or very bad health status,2017,Male,30 - 34 years,1.6
health,Bad or very bad health status,2017,Male,35 - 39 years,1.4
health,Bad or very bad health status,2017,Male,40 - 44 years,0.7
health,Bad or very bad health status,2017,Male,45 - 49 years,1.5
health,Bad or very bad health status,2017,Male,50 - 54 years,3.8
health,Bad or very bad health status,2017,Male,55 - 59 years,3.6
health,Bad or very bad health status,2017,Male,60 - 64 years,6.8
health,Bad or very bad health status,2017,Male,65 - 69 years,7.9
health,Bad or very bad health status,2017,Male,70 - 74 years,9.6
health,Bad or very bad health status,2017,Male,75 years and over,7.9
health,Bad or very bad health status,2017,Female,All ages,3.3
health,Bad or very bad health status,2017,Female,15 - 19 years,0.4
health,Bad or very bad health status,2017,Female,20 - 24 years,1.5
health,Bad or very bad health status,2017,Female,25 - 29 years,3.5
health,Bad or very bad health status,2017,Female,30 - 34 years,0
health,Bad or very bad health status,2017,Female,35 - 39 years,4.2
health,Bad or very bad health status,2017,Female,40 - 44 years,3.1
health,Bad or very bad health status,2017,Female,45 - 49 years,4.4
health,Bad or very bad health status,2017,Female,50 - 54 years,2.6
health,Bad or very bad health status,2017,Female,55 - 59 years,5.8
health,Bad or very bad health status,2017,Female,60 - 64 years,4.8
health,Bad or very bad health status,2017,Female,65 - 69 years,3.3
health,Bad or very bad health status,2017,Female,70 - 74 years,3.1
health,Bad or very bad health status,2017,Female,75 years and over,8.7
health,Bad or very bad health status,2018,Both sexes,All ages,3.2
health,Bad or very bad health status,2018,Both sexes,15 - 19 years,0
health,Bad or very bad health status,2018,Both sexes,20 - 24 years,0
health,Bad or very bad health status,2018,Both sexes,25 - 29 years,1.8
health,Bad or very bad health status,2018,Both sexes,30 - 34 years,1.4
health,Bad or very bad health status,2018,Both sexes,35 - 39 years,2.3
health,Bad or very bad health status,2018,Both sexes,40 - 44 years,2.9
health,Bad or very bad health status,2018,Both sexes,45 - 49 years,1.4
health,Bad or very bad health status,2018,Both sexes,50 - 54 years,3.6
health,Bad or very bad health status,2018,Both sexes,55 - 59 years,5.6
health,Bad or very bad health status,2018,Both sexes,60 - 64 years,5.9
health,Bad or very bad health status,2018,Both sexes,65 - 69 years,6
health,Bad or very bad health status,2018,Both sexes,70 - 74 years,6.5
health,Bad or very bad health status,2018,Both sexes,75 years and over,7.9
health,Bad or very bad health status,2018,Male,All ages,3.6
health,Bad or very bad health status,2018,Male,15 - 19 years,0
health,Bad or very bad health status,2018,Male,20 - 24 years,0
health,Bad or very bad health status,2018,Male,25 - 29 years,2.1
health,Bad or very bad health status,2018,Male,30 - 34 years,2.3
health,Bad or very bad health status,2018,Male,35 - 39 years,2.8
health,Bad or very bad health status,2018,Male,40 - 44 years,4.2
health,Bad or very bad health status,2018,Male,45 - 49 years,1.4
health,Bad or very bad health status,2018,Male,50 - 54 years,3
health,Bad or very bad health status,2018,Male,55 - 59 years,5.7
health,Bad or very bad health status,2018,Male,60 - 64 years,7.1
health,Bad or very bad health status,2018,Male,65 - 69 years,6.4
health,Bad or very bad health status,2018,Male,70 - 74 years,7
health,Bad or very bad health status,2018,Male,75 years and over,9.1
health,Bad or very bad health status,2018,Female,All ages,2.8
